syndra_id,id_type,id_value,source,license
SYN0031537,TTD,D02RBB,ttd,custom_academic
SYN0031538,TTD,D02RBK,ttd,custom_academic
SYN0031539,TTD,D02RBQ,ttd,custom_academic
SYN0031540,TTD,D02RBU,ttd,custom_academic
SYN0031541,TTD,D02RCV,ttd,custom_academic
SYN0031542,TTD,D02RDE,ttd,custom_academic
SYN0031543,TTD,D02RDX,ttd,custom_academic
SYN0031544,TTD,D02RDY,ttd,custom_academic
SYN0031545,TTD,D02RED,ttd,custom_academic
SYN0031546,TTD,D02REJ,ttd,custom_academic
SYN0031547,TTD,D02RGB,ttd,custom_academic
SYN0031548,TTD,D02RGZ,ttd,custom_academic
SYN0031549,TTD,D02RHV,ttd,custom_academic
SYN0031550,TTD,D02RIE,ttd,custom_academic
SYN0031551,TTD,D02RIG,ttd,custom_academic
SYN0000157,TTD,D02RIH,ttd,custom_academic
SYN0031552,TTD,D02RIV,ttd,custom_academic
SYN0031553,TTD,D02RJA,ttd,custom_academic
SYN0026583,TTD,D02RJY,ttd,custom_academic
SYN0031554,TTD,D02RMR,ttd,custom_academic
SYN0031555,TTD,D02RMS,ttd,custom_academic
SYN0031556,TTD,D02RNH,ttd,custom_academic
SYN0031557,TTD,D02RNJ,ttd,custom_academic
SYN0031558,TTD,D02RNS,ttd,custom_academic
SYN0031559,TTD,D02RPK,ttd,custom_academic
SYN0031560,TTD,D02RQP,ttd,custom_academic
SYN0026026,TTD,D02RQU,ttd,custom_academic
SYN0031561,TTD,D02RRE,ttd,custom_academic
SYN0031562,TTD,D02RRX,ttd,custom_academic
SYN0031563,TTD,D02RRY,ttd,custom_academic
SYN0017561,TTD,D02RSN,ttd,custom_academic
SYN0031564,TTD,D02RTS,ttd,custom_academic
SYN0031565,TTD,D02RUO,ttd,custom_academic
SYN0031566,TTD,D02RUV,ttd,custom_academic
SYN0031567,TTD,D02RUZ,ttd,custom_academic
SYN0031568,TTD,D02RVE,ttd,custom_academic
SYN0031569,TTD,D02RVN,ttd,custom_academic
SYN0031570,TTD,D02RWC,ttd,custom_academic
SYN0031571,TTD,D02RWL,ttd,custom_academic
SYN0031572,TTD,D02RXA,ttd,custom_academic
SYN0031573,TTD,D02RXG,ttd,custom_academic
SYN0031574,TTD,D02RYE,ttd,custom_academic
SYN0031575,TTD,D02RYR,ttd,custom_academic
SYN0031576,TTD,D02RYZ,ttd,custom_academic
SYN0031577,TTD,D02RZC,ttd,custom_academic
SYN0031578,TTD,D02RZH,ttd,custom_academic
SYN0031579,TTD,D02RZL,ttd,custom_academic
SYN0031580,TTD,D02SAD,ttd,custom_academic
SYN0031581,TTD,D02SAE,ttd,custom_academic
SYN0031582,TTD,D02SAF,ttd,custom_academic
SYN0031583,TTD,D02SAK,ttd,custom_academic
SYN0031584,TTD,D02SBM,ttd,custom_academic
SYN0031585,TTD,D02SBQ,ttd,custom_academic
SYN0031586,TTD,D02SDM,ttd,custom_academic
SYN0031587,TTD,D02SDT,ttd,custom_academic
SYN0031588,TTD,D02SDX,ttd,custom_academic
SYN0031589,TTD,D02SES,ttd,custom_academic
SYN0031590,TTD,D02SFJ,ttd,custom_academic
SYN0031591,TTD,D02SGH,ttd,custom_academic
SYN0031592,TTD,D02SGJ,ttd,custom_academic
SYN0031593,TTD,D02SIT,ttd,custom_academic
SYN0031594,TTD,D02SJB,ttd,custom_academic
SYN0031595,TTD,D02SJG,ttd,custom_academic
SYN0031596,TTD,D02SJN,ttd,custom_academic
SYN0031597,TTD,D02SKA,ttd,custom_academic
SYN0031598,TTD,D02SKN,ttd,custom_academic
SYN0031599,TTD,D02SLV,ttd,custom_academic
SYN0031600,TTD,D02SME,ttd,custom_academic
SYN0031601,TTD,D02SMG,ttd,custom_academic
SYN0031602,TTD,D02SMK,ttd,custom_academic
SYN0031603,TTD,D02SMV,ttd,custom_academic
SYN0031604,TTD,D02SNE,ttd,custom_academic
SYN0031605,TTD,D02SNO,ttd,custom_academic
SYN0031606,TTD,D02SNQ,ttd,custom_academic
SYN0031607,TTD,D02SNU,ttd,custom_academic
SYN0031608,TTD,D02SNY,ttd,custom_academic
SYN0031609,TTD,D02SPI,ttd,custom_academic
SYN0031610,TTD,D02SPX,ttd,custom_academic
SYN0000030,TTD,D02SQF,ttd,custom_academic
SYN0031611,TTD,D02SRA,ttd,custom_academic
SYN0031612,TTD,D02SRB,ttd,custom_academic
SYN0031613,TTD,D02SRL,ttd,custom_academic
SYN0031614,TTD,D02SSD,ttd,custom_academic
SYN0031615,TTD,D02SSG,ttd,custom_academic
SYN0031616,TTD,D02SSV,ttd,custom_academic
SYN0027955,TTD,D02STN,ttd,custom_academic
SYN0031617,TTD,D02SUP,ttd,custom_academic
SYN0031618,TTD,D02SUR,ttd,custom_academic
SYN0031619,TTD,D02SUS,ttd,custom_academic
SYN0031620,TTD,D02SVQ,ttd,custom_academic
SYN0031621,TTD,D02SWB,ttd,custom_academic
SYN0031622,TTD,D02SWF,ttd,custom_academic
SYN0031623,TTD,D02SYQ,ttd,custom_academic
SYN0031624,TTD,D02SYR,ttd,custom_academic
SYN0031625,TTD,D02SZF,ttd,custom_academic
SYN0031626,TTD,D02TAB,ttd,custom_academic
SYN0031627,TTD,D02TBI,ttd,custom_academic
SYN0031628,TTD,D02TBU,ttd,custom_academic
SYN0031629,TTD,D02TCF,ttd,custom_academic
SYN0031630,TTD,D02TCZ,ttd,custom_academic
SYN0031631,TTD,D02TDV,ttd,custom_academic
SYN0031632,TTD,D02TEW,ttd,custom_academic
SYN0031633,TTD,D02TFD,ttd,custom_academic
SYN0031634,TTD,D02TGD,ttd,custom_academic
SYN0031635,TTD,D02TGF,ttd,custom_academic
SYN0031636,TTD,D02TGW,ttd,custom_academic
SYN0031637,TTD,D02THB,ttd,custom_academic
SYN0031638,TTD,D02TIK,ttd,custom_academic
SYN0031639,TTD,D02TIO,ttd,custom_academic
SYN0031640,TTD,D02TIT,ttd,custom_academic
SYN0031641,TTD,D02TIY,ttd,custom_academic
SYN0026055,TTD,D02TJS,ttd,custom_academic
SYN0031642,TTD,D02TJY,ttd,custom_academic
SYN0031643,TTD,D02TKC,ttd,custom_academic
SYN0026468,TTD,D02TKI,ttd,custom_academic
SYN0031644,TTD,D02TKX,ttd,custom_academic
SYN0031645,TTD,D02TLD,ttd,custom_academic
SYN0026334,TTD,D02TLO,ttd,custom_academic
SYN0031646,TTD,D02TLP,ttd,custom_academic
SYN0031647,TTD,D02TLZ,ttd,custom_academic
SYN0031648,TTD,D02TMK,ttd,custom_academic
SYN0031649,TTD,D02TMO,ttd,custom_academic
SYN0031650,TTD,D02TMR,ttd,custom_academic
SYN0031651,TTD,D02TMX,ttd,custom_academic
SYN0031652,TTD,D02TNS,ttd,custom_academic
SYN0031653,TTD,D02TOI,ttd,custom_academic
SYN0031654,TTD,D02TOK,ttd,custom_academic
SYN0031655,TTD,D02TOP,ttd,custom_academic
SYN0031656,TTD,D02TPK,ttd,custom_academic
SYN0031657,TTD,D02TPO,ttd,custom_academic
SYN0031658,TTD,D02TPQ,ttd,custom_academic
SYN0031659,TTD,D02TPY,ttd,custom_academic
SYN0031660,TTD,D02TQA,ttd,custom_academic
SYN0031661,TTD,D02TQC,ttd,custom_academic
SYN0031662,TTD,D02TQE,ttd,custom_academic
SYN0031663,TTD,D02TQO,ttd,custom_academic
SYN0031664,TTD,D02TRN,ttd,custom_academic
SYN0000951,TTD,D02TSN,ttd,custom_academic
SYN0031665,TTD,D02TTF,ttd,custom_academic
SYN0031666,TTD,D02TUL,ttd,custom_academic
SYN0031667,TTD,D02TVQ,ttd,custom_academic
SYN0031668,TTD,D02TVS,ttd,custom_academic
SYN0031669,TTD,D02TXV,ttd,custom_academic
SYN0031670,TTD,D02TXW,ttd,custom_academic
SYN0031671,TTD,D02TYK,ttd,custom_academic
SYN0031672,TTD,D02TYS,ttd,custom_academic
SYN0031673,TTD,D02TYV,ttd,custom_academic
SYN0031674,TTD,D02UAR,ttd,custom_academic
SYN0031675,TTD,D02UCA,ttd,custom_academic
SYN0031676,TTD,D02UCW,ttd,custom_academic
SYN0000031,TTD,D02UDJ,ttd,custom_academic
SYN0031677,TTD,D02UEJ,ttd,custom_academic
SYN0031678,TTD,D02UES,ttd,custom_academic
SYN0027222,TTD,D02UFG,ttd,custom_academic
SYN0025838,TTD,D02UFQ,ttd,custom_academic
SYN0031679,TTD,D02UGL,ttd,custom_academic
SYN0031680,TTD,D02UHP,ttd,custom_academic
SYN0031681,TTD,D02UHS,ttd,custom_academic
SYN0031682,TTD,D02UIE,ttd,custom_academic
SYN0031683,TTD,D02UII,ttd,custom_academic
SYN0031684,TTD,D02UJD,ttd,custom_academic
SYN0031685,TTD,D02UJG,ttd,custom_academic
SYN0031686,TTD,D02UJO,ttd,custom_academic
SYN0031687,TTD,D02UJV,ttd,custom_academic
SYN0031688,TTD,D02UKE,ttd,custom_academic
SYN0031689,TTD,D02UKX,ttd,custom_academic
SYN0031690,TTD,D02ULG,ttd,custom_academic
SYN0031691,TTD,D02ULU,ttd,custom_academic
SYN0031692,TTD,D02UMF,ttd,custom_academic
SYN0031693,TTD,D02UMS,ttd,custom_academic
SYN0031694,TTD,D02UNP,ttd,custom_academic
SYN0031695,TTD,D02UNX,ttd,custom_academic
SYN0031696,TTD,D02UOE,ttd,custom_academic
SYN0031697,TTD,D02UOW,ttd,custom_academic
SYN0031698,TTD,D02UOZ,ttd,custom_academic
SYN0031699,TTD,D02UQG,ttd,custom_academic
SYN0031700,TTD,D02UQU,ttd,custom_academic
SYN0031701,TTD,D02URA,ttd,custom_academic
SYN0031702,TTD,D02URM,ttd,custom_academic
SYN0031703,TTD,D02URS,ttd,custom_academic
SYN0031704,TTD,D02USA,ttd,custom_academic
SYN0031705,TTD,D02USE,ttd,custom_academic
SYN0031706,TTD,D02USV,ttd,custom_academic
SYN0031707,TTD,D02UTC,ttd,custom_academic
SYN0031708,TTD,D02UTG,ttd,custom_academic
SYN0031709,TTD,D02UUC,ttd,custom_academic
SYN0031710,TTD,D02UUK,ttd,custom_academic
SYN0031711,TTD,D02UUO,ttd,custom_academic
SYN0031712,TTD,D02UVG,ttd,custom_academic
SYN0031713,TTD,D02UVH,ttd,custom_academic
SYN0031714,TTD,D02UVR,ttd,custom_academic
SYN0018594,TTD,D02UVS,ttd,custom_academic
SYN0031715,TTD,D02UWB,ttd,custom_academic
SYN0031716,TTD,D02UWX,ttd,custom_academic
SYN0031717,TTD,D02UXK,ttd,custom_academic
SYN0031718,TTD,D02UYB,ttd,custom_academic
SYN0031719,TTD,D02UYR,ttd,custom_academic
SYN0031720,TTD,D02UZI,ttd,custom_academic
SYN0027379,TTD,D02VBF,ttd,custom_academic
SYN0031721,TTD,D02VBL,ttd,custom_academic
SYN0017687,TTD,D02VCJ,ttd,custom_academic
SYN0031722,TTD,D02VCK,ttd,custom_academic
SYN0031723,TTD,D02VDD,ttd,custom_academic
SYN0031724,TTD,D02VER,ttd,custom_academic
SYN0031725,TTD,D02VFB,ttd,custom_academic
SYN0016897,TTD,D02VFC,ttd,custom_academic
SYN0031726,TTD,D02VFF,ttd,custom_academic
SYN0031727,TTD,D02VFK,ttd,custom_academic
SYN0031728,TTD,D02VFM,ttd,custom_academic
SYN0031729,TTD,D02VFQ,ttd,custom_academic
SYN0031730,TTD,D02VGC,ttd,custom_academic
SYN0031731,TTD,D02VGM,ttd,custom_academic
SYN0031732,TTD,D02VGS,ttd,custom_academic
SYN0031733,TTD,D02VHD,ttd,custom_academic
SYN0031734,TTD,D02VHJ,ttd,custom_academic
SYN0031735,TTD,D02VHZ,ttd,custom_academic
SYN0031736,TTD,D02VIP,ttd,custom_academic
SYN0026903,TTD,D02VIT,ttd,custom_academic
SYN0031737,TTD,D02VIV,ttd,custom_academic
SYN0031738,TTD,D02VIW,ttd,custom_academic
SYN0031739,TTD,D02VIZ,ttd,custom_academic
SYN0026905,TTD,D02VJP,ttd,custom_academic
SYN0031740,TTD,D02VJX,ttd,custom_academic
SYN0031741,TTD,D02VJY,ttd,custom_academic
SYN0027621,TTD,D02VKC,ttd,custom_academic
SYN0031742,TTD,D02VKU,ttd,custom_academic
SYN0031743,TTD,D02VKX,ttd,custom_academic
SYN0031744,TTD,D02VLR,ttd,custom_academic
SYN0031745,TTD,D02VLT,ttd,custom_academic
SYN0031746,TTD,D02VLX,ttd,custom_academic
SYN0031747,TTD,D02VMC,ttd,custom_academic
SYN0026440,TTD,D02VMJ,ttd,custom_academic
SYN0031748,TTD,D02VNY,ttd,custom_academic
SYN0031749,TTD,D02VOJ,ttd,custom_academic
SYN0031750,TTD,D02VPC,ttd,custom_academic
SYN0031751,TTD,D02VPS,ttd,custom_academic
SYN0031752,TTD,D02VPW,ttd,custom_academic
SYN0027196,TTD,D02VPX,ttd,custom_academic
SYN0031753,TTD,D02VQK,ttd,custom_academic
SYN0031754,TTD,D02VRI,ttd,custom_academic
SYN0031755,TTD,D02VRN,ttd,custom_academic
SYN0031756,TTD,D02VSL,ttd,custom_academic
SYN0031757,TTD,D02VSP,ttd,custom_academic
SYN0031758,TTD,D02VUL,ttd,custom_academic
SYN0031759,TTD,D02VUM,ttd,custom_academic
SYN0031760,TTD,D02VUX,ttd,custom_academic
SYN0031761,TTD,D02VVU,ttd,custom_academic
SYN0031762,TTD,D02VXW,ttd,custom_academic
SYN0031763,TTD,D02VYI,ttd,custom_academic
SYN0031764,TTD,D02VYR,ttd,custom_academic
SYN0031765,TTD,D02VZI,ttd,custom_academic
SYN0031766,TTD,D02VZP,ttd,custom_academic
SYN0017076,TTD,D02WAB,ttd,custom_academic
SYN0031767,TTD,D02WBC,ttd,custom_academic
SYN0031768,TTD,D02WBU,ttd,custom_academic
SYN0031769,TTD,D02WBY,ttd,custom_academic
SYN0027386,TTD,D02WCI,ttd,custom_academic
SYN0031770,TTD,D02WCJ,ttd,custom_academic
SYN0031771,TTD,D02WDO,ttd,custom_academic
SYN0031772,TTD,D02WEL,ttd,custom_academic
SYN0031773,TTD,D02WEU,ttd,custom_academic
SYN0031774,TTD,D02WFA,ttd,custom_academic
SYN0000218,TTD,D02WFK,ttd,custom_academic
SYN0031775,TTD,D02WFN,ttd,custom_academic
SYN0031776,TTD,D02WGD,ttd,custom_academic
SYN0031777,TTD,D02WGN,ttd,custom_academic
SYN0031778,TTD,D02WGY,ttd,custom_academic
SYN0031779,TTD,D02WII,ttd,custom_academic
SYN0031780,TTD,D02WIL,ttd,custom_academic
SYN0027656,TTD,D02WIW,ttd,custom_academic
SYN0017092,TTD,D02WJT,ttd,custom_academic
SYN0031781,TTD,D02WKB,ttd,custom_academic
SYN0031782,TTD,D02WLS,ttd,custom_academic
SYN0031783,TTD,D02WMX,ttd,custom_academic
SYN0031784,TTD,D02WOQ,ttd,custom_academic
SYN0031785,TTD,D02WOX,ttd,custom_academic
SYN0031786,TTD,D02WQR,ttd,custom_academic
SYN0031787,TTD,D02WQZ,ttd,custom_academic
SYN0031788,TTD,D02WRE,ttd,custom_academic
SYN0000685,TTD,D02WRU,ttd,custom_academic
SYN0031789,TTD,D02WRV,ttd,custom_academic
SYN0031790,TTD,D02WSA,ttd,custom_academic
SYN0031791,TTD,D02WST,ttd,custom_academic
SYN0031792,TTD,D02WTN,ttd,custom_academic
SYN0031793,TTD,D02WUC,ttd,custom_academic
SYN0031794,TTD,D02WUU,ttd,custom_academic
SYN0031795,TTD,D02WUW,ttd,custom_academic
SYN0031796,TTD,D02WUY,ttd,custom_academic
SYN0031797,TTD,D02WUZ,ttd,custom_academic
SYN0025850,TTD,D02WVT,ttd,custom_academic
SYN0031798,TTD,D02WVW,ttd,custom_academic
SYN0031799,TTD,D02WWM,ttd,custom_academic
SYN0031800,TTD,D02WWT,ttd,custom_academic
SYN0031801,TTD,D02WYE,ttd,custom_academic
SYN0031802,TTD,D02WZA,ttd,custom_academic
SYN0031803,TTD,D02WZK,ttd,custom_academic
SYN0031804,TTD,D02XAR,ttd,custom_academic
SYN0031805,TTD,D02XAX,ttd,custom_academic
SYN0018683,TTD,D02XBW,ttd,custom_academic
SYN0031806,TTD,D02XEI,ttd,custom_academic
SYN0031807,TTD,D02XEX,ttd,custom_academic
SYN0031808,TTD,D02XFA,ttd,custom_academic
SYN0031809,TTD,D02XFR,ttd,custom_academic
SYN0028808,TTD,D02XGF,ttd,custom_academic
SYN0031810,TTD,D02XGS,ttd,custom_academic
SYN0025614,TTD,D02XHC,ttd,custom_academic
SYN0031811,TTD,D02XHH,ttd,custom_academic
SYN0031812,TTD,D02XHM,ttd,custom_academic
SYN0031813,TTD,D02XHV,ttd,custom_academic
SYN0031814,TTD,D02XIF,ttd,custom_academic
SYN0031815,TTD,D02XIY,ttd,custom_academic
SYN0027661,TTD,D02XJI,ttd,custom_academic
SYN0031816,TTD,D02XJW,ttd,custom_academic
SYN0027251,TTD,D02XJY,ttd,custom_academic
SYN0031817,TTD,D02XKD,ttd,custom_academic
SYN0031818,TTD,D02XKE,ttd,custom_academic
SYN0031819,TTD,D02XKJ,ttd,custom_academic
SYN0031820,TTD,D02XLC,ttd,custom_academic
SYN0017609,TTD,D02XLI,ttd,custom_academic
SYN0031821,TTD,D02XMM,ttd,custom_academic
SYN0031822,TTD,D02XMQ,ttd,custom_academic
SYN0031823,TTD,D02XNH,ttd,custom_academic
SYN0031824,TTD,D02XNJ,ttd,custom_academic
SYN0031825,TTD,D02XNT,ttd,custom_academic
SYN0031826,TTD,D02XNU,ttd,custom_academic
SYN0025703,TTD,D02XNW,ttd,custom_academic
SYN0031827,TTD,D02XOK,ttd,custom_academic
SYN0031828,TTD,D02XOM,ttd,custom_academic
SYN0031829,TTD,D02XOP,ttd,custom_academic
SYN0031830,TTD,D02XPB,ttd,custom_academic
SYN0031831,TTD,D02XPR,ttd,custom_academic
SYN0031832,TTD,D02XQX,ttd,custom_academic
SYN0031833,TTD,D02XRG,ttd,custom_academic
SYN0026417,TTD,D02XSA,ttd,custom_academic
SYN0031834,TTD,D02XSH,ttd,custom_academic
SYN0031835,TTD,D02XSL,ttd,custom_academic
SYN0031836,TTD,D02XTS,ttd,custom_academic
SYN0031837,TTD,D02XTT,ttd,custom_academic
SYN0031838,TTD,D02XUD,ttd,custom_academic
SYN0031839,TTD,D02XUN,ttd,custom_academic
SYN0031840,TTD,D02XUY,ttd,custom_academic
SYN0031841,TTD,D02XVC,ttd,custom_academic
SYN0031842,TTD,D02XVV,ttd,custom_academic
SYN0000485,TTD,D02XWJ,ttd,custom_academic
SYN0031843,TTD,D02XXA,ttd,custom_academic
SYN0031844,TTD,D02XXK,ttd,custom_academic
SYN0031845,TTD,D02XXN,ttd,custom_academic
SYN0017087,TTD,D02XXT,ttd,custom_academic
SYN0031846,TTD,D02XYB,ttd,custom_academic
SYN0031847,TTD,D02XYT,ttd,custom_academic
SYN0031848,TTD,D02XYV,ttd,custom_academic
SYN0031849,TTD,D02XZI,ttd,custom_academic
SYN0031850,TTD,D02XZO,ttd,custom_academic
SYN0031851,TTD,D02YAQ,ttd,custom_academic
SYN0031852,TTD,D02YBD,ttd,custom_academic
SYN0031853,TTD,D02YBP,ttd,custom_academic
SYN0031854,TTD,D02YBV,ttd,custom_academic
SYN0017302,TTD,D02YCH,ttd,custom_academic
SYN0031855,TTD,D02YCL,ttd,custom_academic
SYN0031856,TTD,D02YCY,ttd,custom_academic
SYN0031857,TTD,D02YDU,ttd,custom_academic
SYN0031858,TTD,D02YEE,ttd,custom_academic
SYN0031859,TTD,D02YEG,ttd,custom_academic
SYN0017238,TTD,D02YEY,ttd,custom_academic
SYN0031860,TTD,D02YFZ,ttd,custom_academic
SYN0031861,TTD,D02YGR,ttd,custom_academic
SYN0031862,TTD,D02YGZ,ttd,custom_academic
SYN0031863,TTD,D02YHA,ttd,custom_academic
SYN0031864,TTD,D02YHD,ttd,custom_academic
SYN0031865,TTD,D02YIJ,ttd,custom_academic
SYN0031866,TTD,D02YIP,ttd,custom_academic
SYN0028256,TTD,D02YIW,ttd,custom_academic
SYN0026535,TTD,D02YIZ,ttd,custom_academic
SYN0031867,TTD,D02YJL,ttd,custom_academic
SYN0031868,TTD,D02YKI,ttd,custom_academic
SYN0031869,TTD,D02YKK,ttd,custom_academic
SYN0031870,TTD,D02YMI,ttd,custom_academic
SYN0031871,TTD,D02YMQ,ttd,custom_academic
SYN0031872,TTD,D02YNH,ttd,custom_academic
SYN0017843,TTD,D02YNI,ttd,custom_academic
SYN0031873,TTD,D02YNU,ttd,custom_academic
SYN0028220,TTD,D02YOO,ttd,custom_academic
SYN0031874,TTD,D02YOQ,ttd,custom_academic
SYN0031875,TTD,D02YPE,ttd,custom_academic
SYN0026662,TTD,D02YPG,ttd,custom_academic
SYN0031876,TTD,D02YPU,ttd,custom_academic
SYN0031877,TTD,D02YQB,ttd,custom_academic
SYN0031878,TTD,D02YQJ,ttd,custom_academic
SYN0027583,TTD,D02YQO,ttd,custom_academic
SYN0031879,TTD,D02YSI,ttd,custom_academic
SYN0031880,TTD,D02YSN,ttd,custom_academic
SYN0031881,TTD,D02YSO,ttd,custom_academic
SYN0027615,TTD,D02YSX,ttd,custom_academic
SYN0031882,TTD,D02YTB,ttd,custom_academic
SYN0031883,TTD,D02YUQ,ttd,custom_academic
SYN0031884,TTD,D02YVM,ttd,custom_academic
SYN0031885,TTD,D02YWE,ttd,custom_academic
SYN0031886,TTD,D02YWM,ttd,custom_academic
SYN0026466,TTD,D02YWV,ttd,custom_academic
SYN0031887,TTD,D02YWW,ttd,custom_academic
SYN0018677,TTD,D02YXP,ttd,custom_academic
SYN0031888,TTD,D02YXQ,ttd,custom_academic
SYN0031889,TTD,D02YXR,ttd,custom_academic
SYN0016822,TTD,D02YYF,ttd,custom_academic
SYN0031890,TTD,D02YYQ,ttd,custom_academic
SYN0031891,TTD,D02YYS,ttd,custom_academic
SYN0031892,TTD,D02ZAN,ttd,custom_academic
SYN0031893,TTD,D02ZAT,ttd,custom_academic
SYN0031894,TTD,D02ZBW,ttd,custom_academic
SYN0031895,TTD,D02ZCP,ttd,custom_academic
SYN0031896,TTD,D02ZEE,ttd,custom_academic
SYN0031897,TTD,D02ZEM,ttd,custom_academic
SYN0031898,TTD,D02ZFN,ttd,custom_academic
SYN0027209,TTD,D02ZGI,ttd,custom_academic
SYN0031899,TTD,D02ZGN,ttd,custom_academic
SYN0031900,TTD,D02ZHW,ttd,custom_academic
SYN0031901,TTD,D02ZIO,ttd,custom_academic
SYN0031902,TTD,D02ZIQ,ttd,custom_academic
SYN0031903,TTD,D02ZIY,ttd,custom_academic
SYN0027223,TTD,D02ZJI,ttd,custom_academic
SYN0031904,TTD,D02ZKR,ttd,custom_academic
SYN0031905,TTD,D02ZLE,ttd,custom_academic
SYN0031906,TTD,D02ZLM,ttd,custom_academic
SYN0031907,TTD,D02ZMI,ttd,custom_academic
SYN0031908,TTD,D02ZML,ttd,custom_academic
SYN0031909,TTD,D02ZNH,ttd,custom_academic
SYN0031910,TTD,D02ZNQ,ttd,custom_academic
SYN0031911,TTD,D02ZPG,ttd,custom_academic
SYN0027155,TTD,D02ZPM,ttd,custom_academic
SYN0031912,TTD,D02ZPN,ttd,custom_academic
SYN0031913,TTD,D02ZPV,ttd,custom_academic
SYN0031914,TTD,D02ZPZ,ttd,custom_academic
SYN0016464,TTD,D02ZQH,ttd,custom_academic
SYN0031915,TTD,D02ZQK,ttd,custom_academic
SYN0031916,TTD,D02ZQM,ttd,custom_academic
SYN0000039,TTD,D02ZQS,ttd,custom_academic
SYN0031917,TTD,D02ZRO,ttd,custom_academic
SYN0031918,TTD,D02ZRX,ttd,custom_academic
SYN0031919,TTD,D02ZSO,ttd,custom_academic
SYN0031920,TTD,D02ZSU,ttd,custom_academic
SYN0031921,TTD,D02ZSX,ttd,custom_academic
SYN0026270,TTD,D02ZTJ,ttd,custom_academic
SYN0031922,TTD,D02ZUG,ttd,custom_academic
SYN0031923,TTD,D02ZUO,ttd,custom_academic
SYN0031924,TTD,D02ZUT,ttd,custom_academic
SYN0031925,TTD,D02ZUW,ttd,custom_academic
SYN0031926,TTD,D02ZVY,ttd,custom_academic
SYN0031927,TTD,D02ZWC,ttd,custom_academic
SYN0031928,TTD,D02ZWG,ttd,custom_academic
SYN0031929,TTD,D02ZWJ,ttd,custom_academic
SYN0031930,TTD,D02ZWO,ttd,custom_academic
SYN0031931,TTD,D02ZWX,ttd,custom_academic
SYN0026177,TTD,D02ZXM,ttd,custom_academic
SYN0031932,TTD,D02ZYA,ttd,custom_academic
SYN0031933,TTD,D02ZYI,ttd,custom_academic
SYN0031934,TTD,D02ZYV,ttd,custom_academic
SYN0031935,TTD,D02ZZA,ttd,custom_academic
SYN0031936,TTD,D02ZZC,ttd,custom_academic
SYN0031937,TTD,D02ZZG,ttd,custom_academic
SYN0031938,TTD,D02ZZQ,ttd,custom_academic
SYN0031939,TTD,D03AAC,ttd,custom_academic
SYN0031940,TTD,D03ABH,ttd,custom_academic
SYN0031941,TTD,D03ACT,ttd,custom_academic
SYN0031942,TTD,D03AEG,ttd,custom_academic
SYN0031943,TTD,D03AER,ttd,custom_academic
SYN0031944,TTD,D03AGD,ttd,custom_academic
SYN0031945,TTD,D03AGV,ttd,custom_academic
SYN0027412,TTD,D03AHJ,ttd,custom_academic
SYN0031946,TTD,D03AHQ,ttd,custom_academic
SYN0031947,TTD,D03AIP,ttd,custom_academic
SYN0031948,TTD,D03AJF,ttd,custom_academic
SYN0031949,TTD,D03AJS,ttd,custom_academic
SYN0031950,TTD,D03AJU,ttd,custom_academic
SYN0031951,TTD,D03AJW,ttd,custom_academic
SYN0031952,TTD,D03AKL,ttd,custom_academic
SYN0031953,TTD,D03ALS,ttd,custom_academic
SYN0031954,TTD,D03AMR,ttd,custom_academic
SYN0018020,TTD,D03AND,ttd,custom_academic
SYN0027389,TTD,D03ANS,ttd,custom_academic
SYN0031955,TTD,D03AOX,ttd,custom_academic
SYN0031956,TTD,D03APL,ttd,custom_academic
SYN0031957,TTD,D03APM,ttd,custom_academic
SYN0031958,TTD,D03APP,ttd,custom_academic
SYN0031959,TTD,D03ARS,ttd,custom_academic
SYN0031960,TTD,D03ASG,ttd,custom_academic
SYN0031961,TTD,D03ATH,ttd,custom_academic
SYN0031962,TTD,D03ATI,ttd,custom_academic
SYN0025834,TTD,D03ATU,ttd,custom_academic
SYN0031963,TTD,D03AUN,ttd,custom_academic
SYN0031964,TTD,D03AVA,ttd,custom_academic
SYN0031965,TTD,D03AWH,ttd,custom_academic
SYN0031966,TTD,D03AYF,ttd,custom_academic
SYN0031967,TTD,D03AZB,ttd,custom_academic
SYN0031968,TTD,D03AZC,ttd,custom_academic
SYN0031969,TTD,D03AZI,ttd,custom_academic
SYN0031970,TTD,D03AZK,ttd,custom_academic
SYN0031971,TTD,D03AZR,ttd,custom_academic
SYN0031972,TTD,D03AZU,ttd,custom_academic
SYN0031973,TTD,D03BAB,ttd,custom_academic
SYN0031974,TTD,D03BAC,ttd,custom_academic
SYN0031975,TTD,D03BAY,ttd,custom_academic
SYN0031976,TTD,D03BBU,ttd,custom_academic
SYN0031977,TTD,D03BCE,ttd,custom_academic
SYN0031978,TTD,D03BCV,ttd,custom_academic
SYN0031979,TTD,D03BDE,ttd,custom_academic
SYN0031980,TTD,D03BDK,ttd,custom_academic
SYN0031981,TTD,D03BFH,ttd,custom_academic
SYN0031982,TTD,D03BFU,ttd,custom_academic
SYN0031983,TTD,D03BFX,ttd,custom_academic
SYN0031984,TTD,D03BGG,ttd,custom_academic
SYN0031985,TTD,D03BHO,ttd,custom_academic
SYN0031986,TTD,D03BHQ,ttd,custom_academic
SYN0031987,TTD,D03BHZ,ttd,custom_academic
SYN0031988,TTD,D03BIQ,ttd,custom_academic
